"created_at","screen_name","text","reply_to_screen_name","is_retweet","favorite_count","retweet_count","hashtags","media_url","media_type","mentions_screen_name","quoted_text","place_name","country_code","exclam","exlam_count","url_embeded","all_caps","all_caps_count","uppercase_first","uppercase_first_count"
2018-05-18 00:35:00,"foxandfriends","When this New Jersey school board member's tears couldn't get her out of a speeding ticket, she goes off the rails – calling the officer's boss a ""skinhead cop chief"" https://t.co/SEkFYTBWhe",,FALSE,308,217,,"http://pbs.twimg.com/media/DdaiejgWkAATiHq.jpg","photo",,,,,FALSE,0,TRUE,"SE FYTBW",2,"When New Jersey Ek Whe",5
2018-04-27 17:05:28,"foxandfriends","RT @ainsleyearhardt: #FLASHBACKFRIDAY! My former co-anchor @cwilson_275 stopped by to say hi <f0><U+009F><U+0091><U+008B><f0><U+009F><U+008F><U+00BB>! @foxandfriends https://t.co/pjI8LoZXv0",,TRUE,0,106,"FLASHBACKFRIDAY","http://pbs.twimg.com/media/DbyL7AyVAAAVneN.jpg","photo","ainsleyearhardt cwilson_275 foxandfriends",,,,TRUE,2,TRUE,"RT FLASHBACKFRIDAY ZX",3,"My Lo Xv",3
2018-04-09 13:05:00,"foxandfriends","‘Out of this world!’ Elon Musk shows off body of new interplanetary rocket https://t.co/ug7IUZuoe3",,FALSE,100,31,,"http://pbs.twimg.com/media/DaV0jMqW4AAHYRK.jpg","photo",,,,,TRUE,1,TRUE,"IUZ",1,"Out Elon Musk Zuoe",4
2018-05-28 11:03:33,"foxandfriends","RT @AdamKlotzFNC: ‘Merica socks. Socks and friends. @foxandfriends https://t.co/xmAN7C6Twv",,TRUE,0,26,,"http://pbs.twimg.com/media/DeR2f91XkAA46Gn.jpg","photo","AdamKlotzFNC foxandfriends",,,,FALSE,0,TRUE,"RT FNC AN",3,"Adam Klotz Merica Socks Twv",5
2018-05-10 09:50:05,"foxandfriends","National Guard making impact at US-Mexico line, Customs and Border Protection agency says https://t.co/BjKJ0qglin",,FALSE,317,98,,,,,,,,FALSE,0,TRUE,"US KJ",2,"National Guard Mexico Customs Border Protection Bj",7
2018-04-26 16:20:00,"foxandfriends","President @realDonaldTrump calls out “obstructionist Democrats” for stonewalling Cabinet nominees https://t.co/hqT6jpAZQR",,FALSE,270,87,,"http://pbs.twimg.com/media/DbtX7aFW4AAim5s.jpg","photo","realDonaldTrump",,,,FALSE,0,TRUE,"AZQR",1,"President Donald Trump Democrats Cabinet",5
2018-04-11 12:45:00,"foxandfriends","FBI &amp; DOJ officials have until today to hand over unredacted Russia probe documents as Rep. Devin Nunes vows to get answers ‘one way or another’ https://t.co/kHnXREcKbg",,FALSE,660,226,,"http://pbs.twimg.com/media/Daf4RIsWAAEwr02.jpg","photo",,,,,FALSE,0,TRUE,"FBI DOJ XRE",3,"Russia Rep Devin Nunes Hn Ec Kbg",7
2018-04-23 11:47:08,"foxandfriends","RT @JaniceDean: Happy 110th birthday @USArmyReserve you look amazing! <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> @foxandfriends Thank you for your service. https://t.co/o52KRX6zVp",,TRUE,0,141,,"http://pbs.twimg.com/media/DbdxqwXVAAEfjA1.jpg","photo","JaniceDean USArmyReserve foxandfriends",,,,TRUE,1,TRUE,"RT USA KRX",3,"Janice Dean Happy Army Reserve Thank Vp",7
2018-05-25 10:33:00,"foxandfriends","FOX NEWS ALERT: North Korea still “willing to talk” after President Trump cancels summit https://t.co/AaXwOycesS",,FALSE,277,100,,"http://pbs.twimg.com/media/DeCRAh1XUAUcACb.jpg","photo",,,,,FALSE,0,TRUE,"FOX NEWS ALERT",3,"North Korea President Trump Aa Xw Oyces",7
2018-04-21 20:20:05,"foxandfriends","Florida sheriff speaks out after two deputies are killed in ambush attack https://t.co/lfaimwRvOf",,FALSE,78,26,,,,,,,,FALSE,0,TRUE,,0,"Florida Rv Of",3
2018-05-05 15:07:56,"foxandfriends","RT @JaniceDean: Our friend @KidRock chats with us on the red carpet at last nights #BarnstableBrownParty (thanks @SteveDoocy for helping ou…",,TRUE,0,21,"BarnstableBrownParty",,,"JaniceDean KidRock SteveDoocy",,,,FALSE,0,FALSE,"RT",1,"Janice Dean Our Kid Rock Barnstable Brown Party Steve Doocy",10
2018-05-07 13:08:00,"foxandfriends",".@AriFleischer: Aside from the Mueller investigation, the Dems’ only message is government-run healthcare, higher taxes, and accusing President Trump of treason https://t.co/Zt3t7yK9KQ",,FALSE,632,222,,"http://pbs.twimg.com/media/DcmI9JdX0AEd2I_.jpg","photo","AriFleischer",,,,FALSE,0,TRUE,"KQ",1,"Ari Fleischer Aside Mueller Dems President Trump Zt",8
2018-05-09 11:18:31,"foxandfriends",".@ScottWRasmussen breaks down the Primary victories and what they mean for the November Midterms https://t.co/IvyGTlwSgt",,FALSE,102,44,,"http://pbs.twimg.com/media/DcwEqPhW0AAWHsE.jpg","photo","ScottWRasmussen",,,,FALSE,0,TRUE,"WR GT",2,"Scott Rasmussen Primary November Midterms Ivy Tlw Sgt",8
2018-04-13 09:20:06,"foxandfriends","Deported Army veteran, pardoned by Jerry Brown, will become US citizen https://t.co/udbIeS0cDs",,FALSE,70,34,,,,,,,,FALSE,0,TRUE,"US",1,"Deported Army Jerry Brown Ie Ds",6
2018-04-19 14:52:31,"foxandfriends",".@Judgenap: AG Sessions still has the opportunity to go after Hillary Clinton – the evidence of her guilt of espionage is ‘overwhelming’ https://t.co/AK8P7o2D7c",,FALSE,3079,1211,,"http://pbs.twimg.com/media/DbJ11n2XcAAhkJV.jpg","photo","Judgenap",,,,FALSE,0,TRUE,"AG AK",2,"Judgenap Sessions Hillary Clinton",4
2018-04-23 09:40:05,"foxandfriends","Hillary Clinton, not on ballot, is star of GOP midterm plan https://t.co/Tab6or4Vcj",,FALSE,69,25,,,,,,,,FALSE,0,TRUE,"GOP",1,"Hillary Clinton Tab Vcj",4
2018-04-05 20:20:09,"foxandfriends","How Trump is making the economy great again | @HeatherZuma https://t.co/78kdQLvw2K",,FALSE,226,59,,,,"HeatherZuma",,,,FALSE,0,TRUE,"QL",1,"How Trump Heather Zuma Lvw",5
2018-05-23 13:03:00,"foxandfriends","“RIGHT TO TRY”: House approves legislation allowing critically ill patients to try medications not approved by the FDA https://t.co/am6gVwGdS0",,FALSE,392,111,,"http://pbs.twimg.com/amplify_video_thumb/999259747487551489/img/WMXUyeSwazbw_7Vb.jpg","photo",,,,,FALSE,0,TRUE,"RIGHT TO TRY FDA",4,"House Vw Gd",3
2018-05-09 17:05:00,"foxandfriends","“You don’t complain and whine your way to success” -@larrywinget reacts to NJ school allowing everyone to make the cheer team after a parent complains https://t.co/7HNaNocDmP",,FALSE,201,66,,"http://pbs.twimg.com/media/DcxSMrPWkAAWAsJ.jpg","photo","larrywinget",,,,FALSE,0,TRUE,"NJ HN",2,"You Na Noc Dm",4
2018-05-25 09:29:17,"foxandfriends","This morning @TheLeeGreenwood kicks off our All-American Summer Concert Series from the @IntrepidMuseum! #FoxConcert #betterwithfriends https://t.co/TdLyxXfeKj",,FALSE,105,29,"FoxConcert betterwithfriends","http://pbs.twimg.com/media/DeCEbouWAAAQXRB.jpg","photo","TheLeeGreenwood IntrepidMuseum",,,,TRUE,1,TRUE,,0,"This The Lee Greenwood All American Summer Concert Series Intrepid Museum Fox Concert Td Lyx Xfe Kj",17
2018-04-17 12:04:02,"foxandfriends","RT @kayleighmcenany: Coming up on @foxandfriends @FoxNews at 8:20 am ET w/ @ainsleyearhardt - debating @JessicaTarlov!",,TRUE,0,24,,,,"kayleighmcenany foxandfriends FoxNews ainsleyearhardt JessicaTarlov",,,,TRUE,1,FALSE,"RT ET",2,"Coming Fox News Jessica Tarlov",5
2018-05-01 15:37:00,"foxandfriends","“I’ve worked for six different presidents. None of them has done more than Donald Trump has for border security and law enforcement.” -@ICEgov Acting Dir. Homan https://t.co/L09JTsc3he",,FALSE,875,253,,"http://pbs.twimg.com/amplify_video_thumb/991322074886082565/img/S42lDrE3FzQZj345.jpg","photo","ICEgov",,,,FALSE,0,TRUE,"ICE JT",2,"None Donald Trump Egov Acting Dir Homan Tsc",8
2018-05-10 13:25:00,"foxandfriends","Sen. @tedcruz: For eight years we saw weakness and appeasement – or as Obama put it, “leading from behind” – President Trump is bringing back peace through strength https://t.co/XWagp8XpMy",,FALSE,725,229,,"http://pbs.twimg.com/media/Dc1pZSdW4AASBkg.jpg","photo","tedcruz",,,,FALSE,0,TRUE,"XW",1,"Sen For Obama President Trump Wagp Xp My",8
2018-05-10 11:55:00,"foxandfriends","Democrats go after Gina Haspel at her confirmation hearing, questioning her moral compass – but their questions for John Brennan were quite different https://t.co/lmnWfCHpBO",,FALSE,415,192,,"http://pbs.twimg.com/media/Dc1UvQBXcAAbPhC.jpg","photo",,,,,FALSE,0,TRUE,"CH BO",2,"Democrats Gina Haspel John Brennan Wf Hp",7
2018-04-06 11:00:42,"foxandfriends","RT @FoxNews: .@DiamondandSilk on @foxandfriends: “If people want to be part of the American dream, be a part of America, what they need to…",,TRUE,0,495,,,,"FoxNews DiamondandSilk foxandfriends",,,,FALSE,0,FALSE,"RT",1,"Fox News Diamondand Silk If American America",7
2018-04-08 10:40:00,"foxandfriends","What’s the hold up? President Trump suggests DOJ is dragging its feet on document requests related to the Clinton probe and FISA abuse https://t.co/uADxuWLi2O",,FALSE,413,138,,"http://pbs.twimg.com/media/DaQRfP5WsAEWxqi.jpg","photo",,,,,FALSE,0,TRUE,"DOJ FISA AD WL",4,"What President Trump Clinton Dxu Li",6
2018-04-26 16:50:00,"foxandfriends","Rep. @Jim_Jordan: People are fed up with this double standard – one standard for us ‘regular folks’ and another if your name is Clinton, Comey, Lynch, or Lerner https://t.co/1KY46pkF1e",,FALSE,2583,1058,,"http://pbs.twimg.com/media/DbuJU48WkAA-0aL.jpg","photo","Jim_Jordan",,,,FALSE,0,TRUE,"KY",1,"Rep Jim Jordan People Clinton Comey Lynch Lerner",8
2018-04-25 12:08:00,"foxandfriends","FOX NEWS ALERT: Two Dallas police officers shot, suspected gunman arrested https://t.co/k0CmUvyVyA",,FALSE,152,100,,"http://pbs.twimg.com/media/DboFFxSWAAA82pW.jpg","photo",,,,,FALSE,0,TRUE,"FOX NEWS ALERT",3,"Two Dallas Cm Uvy Vy",5
2018-04-25 02:04:53,"foxandfriends","RT @seanspicer: I’ll have a fun announcement at 7:30am ET tomorrow on @FoxNews @foxandfriends    Tune in please",,TRUE,0,191,,,,"seanspicer FoxNews foxandfriends",,,,FALSE,0,FALSE,"RT ET",2,"Fox News Tune",3
2018-05-14 12:15:00,"foxandfriends","New lava-spewing fissures spark evacuations on Hawaii’s Big Island https://t.co/nKOyDMM43j",,FALSE,98,55,,"http://pbs.twimg.com/media/DdJ-NZwXcAA67qb.jpg","photo",,,,,FALSE,0,TRUE,"KO DMM",2,"New Hawaii Big Island Oy",5
2018-05-12 14:39:00,"foxandfriends",".@SebGorka: Hillary Clinton has the temerity to criticize a sitting president after her abysmal track record as Secretary of State https://t.co/bHAPtWuXYa",,FALSE,2203,579,,"http://pbs.twimg.com/media/Dc_7B6UXUAENIYW.jpg","photo","SebGorka",,,,FALSE,0,TRUE,"HAP XY",2,"Seb Gorka Hillary Clinton Secretary State Pt Wu Ya",9
2018-05-22 14:49:00,"foxandfriends",".@GovMattBevin: People may like or dislike President Trump, but he’s delivering on his word. And that’s highly respected in Kentucky. https://t.co/2HTrHbT5OT",,FALSE,533,154,,"http://pbs.twimg.com/media/DdzhzZdXUAAik74.jpg","photo","GovMattBevin",,,,FALSE,0,TRUE,"HT OT",2,"Gov Matt Bevin People President Trump And Kentucky Tr Hb",10
2018-05-06 14:35:00,"foxandfriends",".@AmiHorowitz: I was shocked by how many GWU students wanted to change the names of their school &amp; mascot – this is the bottom of a slippery slope that began with tearing down confederate statues https://t.co/TqEhFPMtk6",,FALSE,154,75,,"http://pbs.twimg.com/media/DchJ-P3X0AA1FlL.jpg","photo","AmiHorowitz",,,,FALSE,0,TRUE,"GWU FPM",2,"Ami Horowitz Tq Eh Mtk",5
2018-05-18 13:17:00,"foxandfriends","Ford restarts F-150 production after facility fire halted it | @JeffFlock https://t.co/OJIBEYYahe",,FALSE,129,37,,"http://pbs.twimg.com/media/DdeycDwWAAESjQ8.jpg","photo","JeffFlock",,,,FALSE,0,TRUE,"OJIBEYY",1,"Ford Jeff Flock Yahe",4
2018-05-07 16:14:46,"foxandfriends",".@RichardGrenell: It’s much easier to deal with Washington when you’re not in Washington – the pressure of being in that ‘fake’ place is not reality https://t.co/p2aXbVvwAO",,FALSE,395,111,,"http://pbs.twimg.com/media/Dcm1P6vXkAAHn14.jpg","photo","RichardGrenell",,,,FALSE,0,TRUE,"AO",1,"Richard Grenell It Washington Washington Xb Vvw",7
2018-04-29 22:40:04,"foxandfriends",".@MikeLoftusComic: WHCD was vicious, not funny https://t.co/gMAvUWXoNs",,FALSE,279,64,,,,"MikeLoftusComic",,,,FALSE,0,TRUE,"WHCD MA UWX",3,"Mike Loftus Comic Av Xo Ns",6
2018-05-13 14:55:00,"foxandfriends",".@Nigel_Farage: The Paris knife attacker was already on a terror suspect list, and there are still 40,000 people in France on that list https://t.co/8xMTSn2e63",,FALSE,223,130,,"http://pbs.twimg.com/media/DdFQ-NLWkAI5gpn.jpg","photo","Nigel_Farage",,,,FALSE,0,TRUE,"MTS",1,"Nigel Farage The Paris France Sn",6
2018-05-10 19:05:00,"foxandfriends","Meet the GOP candidate looking to take down Senator Elizabeth Warren in Massachusetts | @BethLindstrom https://t.co/GC9JJkiz2M",,FALSE,246,80,,"http://pbs.twimg.com/media/Dc2ttMdW0AAsvXj.jpg","photo","BethLindstrom",,,,FALSE,0,TRUE,"GOP GC JJ",3,"Meet Senator Elizabeth Warren Massachusetts Beth Lindstrom Jkiz",8
2018-04-25 13:59:25,"foxandfriends",".@seanspicer: It’s great to see President Trump forming close relationships with other world leaders like Macron – it’s beneficial to our country https://t.co/lvtsqZmjAh",,FALSE,326,73,,"http://pbs.twimg.com/media/DbojODBWsAE4HYV.jpg","photo","seanspicer",,,,FALSE,0,TRUE,,0,"It President Trump Macron Zmj Ah",6
2018-04-05 13:40:00,"foxandfriends",".@GroverNorquist: When Republicans put tax reform plan forward Democrats didn’t put alternative forward and voted against take-home pay, bonus, and utility rate cuts https://t.co/IlWeKbQLMO",,FALSE,197,99,,"http://pbs.twimg.com/media/DaBXgguWAAAIt8o.jpg","photo","GroverNorquist",,,,FALSE,0,TRUE,"QLMO",1,"Grover Norquist When Republicans Democrats Il We Kb",8
2018-04-25 22:38:57,"foxandfriends","RT @ToddPiro: Baby-o-Rama in the @foxandfriends green room continues!  Meet Vince, the new man in @JackieibanezFNC’s life.  We chatted abou…",,TRUE,0,20,,,,"ToddPiro foxandfriends JackieibanezFNC",,,,TRUE,1,FALSE,"RT FNC",2,"Todd Piro Baby Rama Meet Vince Jackieibanez We",8
2018-04-06 10:59:14,"foxandfriends","RT @SebGorka: What should @realDonaldTrump do about our presence in Syria?

My response next with @foxandfriends. 
715amET
@ainsleyearhardt…",,TRUE,0,74,,,,"SebGorka realDonaldTrump foxandfriends ainsleyearhardt",,,,FALSE,0,FALSE,"RT ET",2,"Seb Gorka What Donald Trump Syria My",7
2018-04-15 12:45:43,"foxandfriends","RT @AdamKlotzFNC: Beer and pizza. Clearly breakfast socks for an early morning with @foxandfriends. https://t.co/pnqmJT8mOE",,TRUE,0,11,,"http://pbs.twimg.com/media/Da0woHfWsAErOBn.jpg","photo","AdamKlotzFNC foxandfriends",,,,FALSE,0,TRUE,"RT FNC JT OE",4,"Adam Klotz Beer Clearly",4
2018-04-15 10:25:00,"foxandfriends","U.S. “locked and loaded” and Russia on the “wrong side of history” – Amb. Nikki Haley &amp; VP Mike Pence remain firm in America’s commitment following Syria strikes https://t.co/9o0xBZ6t93",,FALSE,427,110,,"http://pbs.twimg.com/media/Da0Q8XyXUAI7oYV.jpg","photo",,,,,FALSE,0,TRUE,"VP BZ",2,"Russia Amb Nikki Haley Mike Pence America Syria",8
2018-05-15 10:18:16,"foxandfriends","Huckabee: Deadly protests are not Israel’s fault. This is the fault of terrorists. (via #IngrahamAngle) https://t.co/uLk6MHz0Rk",,FALSE,1767,531,"IngrahamAngle","http://pbs.twimg.com/media/DdOtdiFWkAEey4a.jpg","photo",,,,,FALSE,0,TRUE,"MH",1,"Huckabee Deadly Israel This Ingraham Angle Lk Hz Rk",9
2018-05-07 11:53:00,"foxandfriends","FOX NEWS ALERT: Russian President Vladimir Putin sworn in for a fourth term https://t.co/RXQzPb3LXi",,FALSE,268,142,,"http://pbs.twimg.com/media/DclyHlfXkAAha6u.jpg","photo",,,,,FALSE,0,TRUE,"FOX NEWS ALERT RXQ LX",5,"Russian President Vladimir Putin Qz Pb Xi",7
2018-05-05 13:30:36,"foxandfriends",".@MZHemingway: Mistakes do happen, but the media keeps getting stories wrong with an animosity toward Trump, with errors going in one direction https://t.co/iMa38Rxjhp",,FALSE,497,161,,"http://pbs.twimg.com/media/Dcb8ekvXUAAm8kr.jpg","photo","MZHemingway",,,,FALSE,0,TRUE,"MZH",1,"Hemingway Mistakes Trump Ma Rxjhp",5
2018-05-10 12:05:00,"foxandfriends","Fmr. CIA Station Chief Daniel Hoffman: Senators at Gina Haspel’s confirmation hearing missed an opportunity to address key issues of interest to the American public https://t.co/lXMF0PZLXp",,FALSE,189,59,,"http://pbs.twimg.com/media/Dc1VadvWkAAAlRB.jpg","photo",,,,,FALSE,0,TRUE,"CIA XMF PZLX",3,"Fmr Station Chief Daniel Hoffman Senators Gina Haspel American Xp",10
2018-05-04 15:11:00,"foxandfriends",".@GeraldoRivera: President Trump’s $130,000 payout is insignificant compared to the $375,000 fine President Obama payed for failing to list donors in his 2008 campaign https://t.co/OdwUhSjbkA",,FALSE,1457,643,,"http://pbs.twimg.com/media/DcXAe_zXkAENGc6.jpg","photo","GeraldoRivera",,,,FALSE,0,TRUE,,0,"Geraldo Rivera President Trump President Obama Odw Uh Sjbk",9
2018-05-05 10:05:51,"foxandfriends","@mschlapp 
@themaxburns
@NBSaphierMD 
@dbongino
@MZHemingway 
@PastorDScott 
@antjuansea
@LawrenceBJones3 
@JGunlock 
@seanspicer
@GillianHTurner 
@michellemalkin 
@cvpayne 
@RCamposDuffy 
@AlanDersh
@kevincorke 
@bradleydevlin
@TeamCavuto
&amp; @JaniceDean LIVE at the #KyDerby! https://t.co/QUu6WrhumT","mschlapp",FALSE,205,50,"KyDerby","http://pbs.twimg.com/media/DcbE7fgWAAAR1Ff.jpg","photo","mschlapp themaxburns NBSaphierMD dbongino MZHemingway PastorDScott antjuansea LawrenceBJones3 JGunlock seanspicer GillianHTurner michellemalkin cvpayne RCamposDuffy AlanDersh kevincorke bradleydevlin TeamCavuto JaniceDean",,,,TRUE,1,TRUE,"NBS MD MZH DS BJ JG HT RC LIVE QU",10,"Saphier Hemingway Pastor Scott Lawrence Jones Gunlock Gillian Turner Campos Duffy Alan Dersh Team Cavuto Janice Dean Ky Derby Uu Wrhum",21
2018-05-04 12:41:00,"foxandfriends","9 National Guard members killed in military plane crash have been identified; 8 of them were fathers https://t.co/ej6N25gWjG",,FALSE,79,53,,"http://pbs.twimg.com/media/DcWc53sWsAEsPAl.jpg","photo",,,,,FALSE,0,TRUE,,0,"National Guard Wj",3
2018-04-05 09:10:06,"foxandfriends","Nunes threatens to enforce subpoena over FBI memo that kick-started Russia investigation https://t.co/O4pb00zeiu",,FALSE,384,139,,,,,,,,FALSE,0,TRUE,"FBI",1,"Nunes Russia",2
2018-05-01 21:40:06,"foxandfriends","Why aren't the media covering persecution of Christians? | @TheBrodyFile @JennaBrowder https://t.co/K5iYan5UvM",,FALSE,265,108,,,,"TheBrodyFile JennaBrowder",,,,FALSE,0,TRUE,,0,"Why Christians The Brody File Jenna Browder Yan Uv",9
2018-04-17 10:54:15,"foxandfriends","RT @ainsleyearhardt: Here's a preview of what we are talking about on @foxandfriends: https://t.co/jMiegpzkqN",,TRUE,0,42,,"http://pbs.twimg.com/ext_tw_video_thumb/986195857010765824/pu/img/cat3gudnqU0mt2AM.jpg","photo","ainsleyearhardt foxandfriends",,,,FALSE,0,TRUE,"RT",1,"Here Miegpzkq",2
2018-05-10 13:55:06,"foxandfriends","Sen. @tedcruz: President Trump did exactly the right thing by pulling out of the Iran deal – we need to move forward with imposing crushing sanctions https://t.co/QUEqe3IuxV",,FALSE,590,169,,"http://pbs.twimg.com/media/Dc1yCzuXUAEqOlr.jpg","photo","tedcruz",,,,FALSE,0,TRUE,"QUE",1,"Sen President Trump Iran Eqe Iux",6
2018-05-12 17:19:00,"foxandfriends",".@Reince: If North Korea comes through, we have the economy, foreign policy, ISIS, and President Trump’s actions doing volumes on behalf of the Republican Party https://t.co/Pm0uz1SvkN",,FALSE,422,115,,"http://pbs.twimg.com/media/DdAWCw3WAAEd7b9.jpg","photo","Reince",,,,FALSE,0,TRUE,"ISIS",1,"Reince If North Korea President Trump Republican Party Pm Svk",10
2018-05-06 11:35:00,"foxandfriends","Proposed bill allowing schools to voluntarily post ‘In God We Trust’ causes debate among MN state lawmakers https://t.co/ZN47v5PK3H",,FALSE,147,83,,"http://pbs.twimg.com/media/Dcgn4P4X4AAU4Iz.jpg","photo",,,,,FALSE,0,TRUE,"MN ZN PK",3,"Proposed In God We Trust",5
2018-05-03 12:31:00,"foxandfriends","Rudy Giuliani: Before they raided Cohen’s office and leaked questions, chances were pretty good that Trump would sit down with Mueller. Now they have to convince us they’re objective. https://t.co/8fdomeQejG",,FALSE,874,260,,"http://pbs.twimg.com/media/DcRWOsfXkAU_Brq.jpg","photo",,,,,FALSE,0,TRUE,,0,"Rudy Giuliani Before Cohen Trump Mueller Now Qej",8
2018-05-03 14:31:00,"foxandfriends","2/3 of Americans now aiming to start their own businesses – Is President Trump’s economic boom helping Americans achieve their American dream? @realBobMassi weighs in https://t.co/rKZqiVZT17",,FALSE,222,70,,"http://pbs.twimg.com/amplify_video_thumb/992041970209050624/img/L8b_7ODHKFynUbNl.jpg","photo","realbobmassi",,,,FALSE,0,TRUE,"KZ VZT",2,"Americans Is President Trump Americans American Bob Massi Zqi",9
2018-05-18 13:57:00,"foxandfriends","“We’re a nation of immigrants, but we’re a nation of laws. All we’re asking people to do is follow the law.” -@SecNielsen https://t.co/7wLCG9R0QR",,FALSE,630,184,,"http://pbs.twimg.com/media/Dde46ztW4AUu0T-.jpg","photo","SecNielsen",,,,FALSE,0,TRUE,"LCG QR",2,"We All Sec Nielsen",4
2018-04-22 13:07:00,"foxandfriends","Chemical weapons inspectors finally allowed into site of Syria gas attack https://t.co/O6BThEJGVl",,FALSE,133,73,,"http://pbs.twimg.com/media/DbYxr9TWsAAa6EZ.jpg","photo",,,,,FALSE,0,TRUE,"BT EJGV",2,"Chemical Syria Th Vl",4
2018-04-05 14:30:00,"foxandfriends",".@guypbenson: President Trump called out Mexico for allowing the migrant caravan to pass through on their way to the U.S. and 24 hours later there were some deportations https://t.co/fD8PBXmF6z",,FALSE,284,84,,"http://pbs.twimg.com/media/DaBadmqX0AAtaFA.jpg","photo","guypbenson",,,,FALSE,0,TRUE,"PBX",1,"President Trump Mexico Xm",4
2018-05-22 10:59:00,"foxandfriends","Sen. Chuck Schumer and Rep. Nancy Pelosi want to drain the swamp https://t.co/3ZjfPZUWHf",,FALSE,439,197,,"http://pbs.twimg.com/media/Ddy1ICQWsAA7tJo.jpg","photo",,,,,FALSE,0,TRUE,"PZUWH",1,"Sen Chuck Schumer Rep Nancy Pelosi Zjf Hf",8
2018-04-28 10:22:00,"foxandfriends","“NO COORDINATION, NO NOTHING”: President Trump reacts to release of House Intel Committee report finding no collusion between Trump campaign and Russia https://t.co/Ocjw8bAcj5",,FALSE,601,154,,"http://pbs.twimg.com/media/Db3MorCXkAE26JM.jpg","photo",,,,,FALSE,0,TRUE,"NO COORDINATION NO NOTHING",4,"President Trump House Intel Committee Trump Russia Ocjw Acj",9
2018-04-11 16:11:10,"foxandfriends","U.S. Attorney overseeing FBI document release: The DOJ and FBI need to do a better job at producing documents on time so Congress can do its job https://t.co/OGAPrCGZBw",,FALSE,305,97,,"http://pbs.twimg.com/media/Dag7CuXWsAAjOhO.jpg","photo",,,,,FALSE,0,TRUE,"FBI DOJ FBI OGAP CGZB",5,"Attorney The Congress Pr Bw",5
2018-05-22 14:19:00,"foxandfriends",".@DLoesch: It’s trending to hate cops right now. People criticize them from their keyboards when they have no law enforcement training. https://t.co/h9Dqd0TMgk",,FALSE,616,191,,"http://pbs.twimg.com/media/DdzeCDYW0AAH6bX.jpg","photo","DLoesch",,,,FALSE,0,TRUE,"DL TM",2,"Loesch It People Dqd Mgk",5
2018-04-05 12:07:03,"foxandfriends","RT @WVGovernor: I will be on @foxandfriends this morning at 8:15am to talk about @realDonaldTrump’s visit to WV today. #WV #WVGov",,TRUE,0,41,"WV WVGov",,,"WVGovernor foxandfriends realDonaldTrump",,,,FALSE,0,FALSE,"RT WVG WV WV WVG",5,"Governor Donald Trump Gov",4
2018-04-26 12:14:17,"foxandfriends","What’s the fate of the Iran nuclear deal? President @realDonaldTrump responds after Macron predicts POTUS will scrap the deal https://t.co/0rDdOWdhx1",,FALSE,537,234,,"http://pbs.twimg.com/media/DbtUncdX0AA-PRW.jpg","photo","realDonaldTrump",,,,FALSE,0,TRUE,"POTUS OW",2,"What Iran President Donald Trump Macron Dd Wdhx",8
2018-05-27 09:30:10,"foxandfriends","SEAL who shot bin Laden: Don't wish me a happy Memorial Day https://t.co/9E9QOotfew",,FALSE,161,63,,,,,,,,FALSE,0,TRUE,"SEAL QO",2,"Laden Don Memorial Day Ootfew",5
2018-05-08 15:53:00,"foxandfriends",".@MickMulvaneyOMB: The CBO numbers are accurate - April was the single best month in the history of the U.S. government in terms of budget https://t.co/R7tXlYTWsi",,FALSE,375,139,,"http://pbs.twimg.com/media/DcrrAQJXkAALZfU.jpg","photo","MickMulvaneyOMB",,,,FALSE,0,TRUE,"OMB CBO YTW",3,"Mick Mulvaney The April Xl Wsi",6
2018-05-02 06:55:40,"foxandfriends","TUNE IN ALERT: @TomiLahren joins us live at 6:30am/et! https://t.co/Ad9jiuTqoY",,FALSE,62,19,,,,"TomiLahren","Facebook is taking the role of thought police again. I'll discuss tomorrow on @foxandfriends",,,TRUE,1,TRUE,"TUNE IN ALERT",3,"Tomi Lahren Ad Tqo",4
2018-04-16 08:55:04,"foxandfriends","'Full Metal Jacket' actor R. Lee Ermey dies at age 74 https://t.co/Bm31H2IFdi",,FALSE,122,46,,,,,,,,FALSE,0,TRUE,"IF",1,"Full Metal Jacket Lee Ermey Bm Fdi",7
2018-04-15 14:30:00,"foxandfriends",".@statedeptspox: President Trump’s ‘mission accomplished’ tweet simply acknowledged that the strikes worked without a single loss of American or allied life https://t.co/fnqwlayuan",,FALSE,535,126,,"http://pbs.twimg.com/media/Da1HQbEX4AElySo.jpg","photo","statedeptspox",,,,FALSE,0,TRUE,,0,"President Trump American",3
2018-04-12 15:05:40,"foxandfriends","RT @MajorDanRooney: Thank you @foxandfriends for your continued support and helping the @FoldsofHonor continue to get the word out about th…",,TRUE,0,36,,,,"MajorDanRooney foxandfriends FoldsofHonor",,,,FALSE,0,FALSE,"RT",1,"Major Dan Rooney Thank Foldsof Honor",6
2018-04-28 09:40:05,"foxandfriends","President Trump says U.S. will keep up ‘maximum pressure’ on North Korea https://t.co/b8xbzf0G52",,FALSE,232,47,,,,,,,,FALSE,0,TRUE,,0,"President Trump North Korea",4
